date,type,registration,operator,fat.,location,Unnamed: 6,pic,cat,url
06-JUL-2021,Antonov An-26B-100,RA-26085,Kamchatka Aviation Enterprise,28,near Palana Airport,,,A1,https://aviation-safety.net/database/record.php?id=20210706-0
07-JUL-2021,Cessna 208B Grand Caravan,,Ryan Air Service,0,near Aniak Airpor...,,,H2,https://aviation-safety.net/database/record.php?id=20210707-0
08-JUL-2021,Douglas DC-3C,HK-2820,ALIANSA Colombia,3,Guatiquia,,,A1,https://aviation-safety.net/database/record.php?id=20210708-0
11-JUL-2021,Cessna 208 Caravan I,C-GUAY,Air Tunilik,0,Rex North Mi...,,,A2,https://aviation-safety.net/database/record.php?id=20210711-0
11-JUL-2021,DHC-3T Vazar Turbine Otter,C-FLLL,Northwestern Air,0,"near Fort Smith, NT",,,A2,https://aviation-safety.net/database/record.php?id=20210711-1
11-JUL-2021,Airbus A320-214,D-AICP,Condor Flugdienst,0,Kavala-Megas...,,,A2,https://aviation-safety.net/database/record.php?id=20210711-2
14-JUL-2021,Cessna 208B Grand Caravan EX,8R-ABK,Jags Aviation,0,Eteringbang ...,,,A2,https://aviation-safety.net/database/record.php?id=20210714-0
15-JUL-2021,Cessna 208 Caravan I,C-GIGO,Seair Seaplanes,0,Ganges Harbo...,,,A2,https://aviation-safety.net/database/record.php?id=20210715-0
15-JUL-2021,DHC-3T Vazar Turbine Otter,C-GUTW,Harbour Air,0,Ganges Harbo...,,,A2,https://aviation-safety.net/database/record.php?id=20210715-1
16-JUL-2021,Antonov An-28,RA-28728,SiLA - Siberian Light Aviation,0,near Kedrovo,,,A1,https://aviation-safety.net/database/record.php?id=20210716-0
17-JUL-2021,Cessna 208B Supervan 900,G-OJMP,GoSkydive,0,Old Sarum Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20210717-0
20-JUL-2021,BAe-125-700A,N611MC,private,0,Jesús María ...,,,C1,https://aviation-safety.net/database/record.php?id=20210720-0
21-JUL-2021,DHC-8-106,5Y-GRS,Skyward Express,0,Burahache Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20210721-0
21-JUL-2021,Cessna 560XL Citation Excel,N46CF,PV Transport Inc,0,Reading Regi...,,,A1,https://aviation-safety.net/database/record.php?id=20210721-1
26-JUL-2021,Cessna 208 Supervan,D-FLEC,Skydive Binz,1,near Norderney Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20210726-0
26-JUL-2021,Bombardier Challenger 605,N605TR,Tarco Aircraft Funding,6,Truckee Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20210726-1
27-JUL-2021,Cessna 208B Grand Caravan,ET-AMI,"Abyssinian Flight Services, opf UN WFP",0,near Kombolcha,,,A1,https://aviation-safety.net/database/record.php?id=20210727-0
03-AUG-2021,Airbus A300B4-622R(F),D-AEAE,European Air Transport,0,Lagos-Murtal...,,,A2,https://aviation-safety.net/database/record.php?id=20210803-0
09-AUG-2021,Gulfstream American G-1159A Gulfstr,XB-OZA,private,0,within Jesús...,,,C1,https://aviation-safety.net/database/record.php?id=20210809-0
14-AUG-2021,Beriev Be-200ChS,RF-88450,Russian Navy,8,near Kahramanmaras,,,A1,https://aviation-safety.net/database/record.php?id=20210814-0
17-AUG-2021,Ilyushin Il-112V,41400,United Aircraft Corporation,3,near Kubinka AFB,,,A1,https://aviation-safety.net/database/record.php?id=20210817-0
21-AUG-2021,Gulfstream G-IV,N277GM,SN 1124 LLC,0,Fort Lauderd...,,,A2,https://aviation-safety.net/database/record.php?id=20210821-0
24-AUG-2021,Cirrus SF50 Vision Jet,N1GG,N1GG LLC,0,Lansing-Capi...,,,A1,https://aviation-safety.net/database/record.php?id=20210824-0
02-SEP-2021,Cessna 560 Citation XLS+,N560AR,Brook Haven Properties LLC,4,near Plainville-R...,,,A1,https://aviation-safety.net/database/record.php?id=20210902-0
12-SEP-2021,Let L-410UVP-E20,RA-67042,"Aeroservice, opf SiLA - Siberian Light Aviation",4,near Kazachinskoy...,,,A1,https://aviation-safety.net/database/record.php?id=20210912-0
12-SEP-2021,BAe-125,,private,0,Río Catatumbo,,,C1,https://aviation-safety.net/database/record.php?id=20210912-1
14-SEP-2021,Beech B200GT King Air 250,PS-CSM,CSM Agropecuária,7,near Piracicaba A...,,,A1,https://aviation-safety.net/database/record.php?id=20210914-0
14-SEP-2021,Raytheon Beechjet 400A,N100FN,Meander Air II LLC,0,between Youn...,,,A1,https://aviation-safety.net/database/record.php?id=20210914-1
15-SEP-2021,DHC-6 Twin Otter 300,PK-OTW,Rimbun Air,3,near Bilogai/Suga...,,,A1,https://aviation-safety.net/database/record.php?id=20210915-0
17-SEP-2021,Canadair CRJ-200LR,N444ZW,"United Express, opb Air Wisconsin",0,Asheville Re...,,,A2,https://aviation-safety.net/database/record.php?id=20210917-0
22-SEP-2021,Antonov An-26KPA,RA-26673,LPS Flight Checks & Systems,6,near Khabarovsk,,,A1,https://aviation-safety.net/database/record.php?id=20210922-0
23-SEP-2021,Airbus A321-271N,N208HA,Hawaiian Airlines,0,Honolulu-Dan...,,,A2,https://aviation-safety.net/database/record.php?id=20210923-0
25-SEP-2021,Cessna 208B Super Cargomaster,OO-FFB,Paracentrum Vlaanderen,0,Moorsele Air...,,,A2,https://aviation-safety.net/database/record.php?id=20210925-0
27-SEP-2021,Boeing 757-224 (WL),N12125,United Airlines,0,Denver Inter...,,,A2,https://aviation-safety.net/database/record.php?id=20210927-0
28-SEP-2021,IAI 1124A Westwind II,PR-BVB,Brasil Vida Táxi Aéreo,0,Goiânia-Sant...,,,A2,https://aviation-safety.net/database/record.php?id=20210928-0
29-SEP-2021,BN-2B-26 Islander,J8-VBI,SVG Air,0,Montserrat-J...,,,A2,https://aviation-safety.net/database/record.php?id=20210929-0
05-OCT-2021,Dassault Falcon 20C,N283SA,Sierra West Airlines,2,near Thomson-McDu...,,,A1,https://aviation-safety.net/database/record.php?id=20211005-0
08-OCT-2021,Learjet 35A,unreg.,private,0,near Little Beliz...,,,C1,https://aviation-safety.net/database/record.php?id=20211008-0
10-OCT-2021,Let L-410UVP-E3,RF-94591,DOSAAF,16,near Menzelinsk A...,,,A1,https://aviation-safety.net/database/record.php?id=20211010-0
14-OCT-2021,Antonov An-2T,N857PF,private,0,near Alta Mesa Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20211014-0
19-OCT-2021,MD-87,N987AK,987 Investments LLC,0,Houston Exec...,,,A1,https://aviation-safety.net/database/record.php?id=20211019-0
19-OCT-2021,Rockwell Sabreliner 60,XB-ETV,private,0,Jacmel Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20211019-1
19-OCT-2021,Antonov An-2R,RA-33350,AeroUral,0,"near Alapayevsk, ...",,,A2,https://aviation-safety.net/database/record.php?id=20211019-2
22-OCT-2021,Cessna 208B Grand Caravan,N754KP,Alaska Seaplanes,0,Juneau Inter...,,,A2,https://aviation-safety.net/database/record.php?id=20211022-0
22-OCT-2021,Embraer Phenom 100,N925DR,Scout About LLC,0,Orlando Inte...,,,A2,https://aviation-safety.net/database/record.php?id=20211022-1
25-OCT-2021,Cessna 208 Caravan I,PK-SNN,Smart Cakrawala Aviation,1,Ilaga Airpor...,,,A1,https://aviation-safety.net/database/record.php?id=20211025-0
29-OCT-2021,Cessna 208B Grand Caravan,PK-RVH,Reven Global Transpor,0,Dagi Baru Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20211029-0
30-OCT-2021,Beech 200 King Air,C-GEHS,"PAL Airlines, opf EHS LifeFlight Services",0,Halifax-Stan...,,,A2,https://aviation-safety.net/database/record.php?id=20211030-0
01-NOV-2021,DHC-6 Twin Otter 300,C-GNPS,Air Tindi,0,near Fort Provide...,,,A2,https://aviation-safety.net/database/record.php?id=20211101-0
02-NOV-2021,Antonov An-26,TR-NGT,"Optimum Aviation, opf Euro Airlines",5,near Juba Airport...,,,A1,https://aviation-safety.net/database/record.php?id=20211102-0
03-NOV-2021,Transall C-160NG,EY-360,Safe Air Company (SAC),0,Dolow Airport,,,A1,https://aviation-safety.net/database/record.php?id=20211103-0
03-NOV-2021,Antonov An-12BK,EW-518TI,Grodno Aircompany,9,near Irkutsk Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20211103-1
03-NOV-2021,Beech Super King Air,,private,0,western Vene...,,,C1,https://aviation-safety.net/database/record.php?id=20211103-2
05-NOV-2021,Grumman G-1159A Gulfstream III,N42FL,private,0,"near Victoria 3, ...",,,C1,https://aviation-safety.net/database/record.php?id=20211105-0
05-NOV-2021,Gulfstream ?,,private,0,western Vene...,,,C1,https://aviation-safety.net/database/record.php?id=20211105-1
06-NOV-2021,Airbus A350-941,ET-AYB,Ethiopian Airlines,0,Johannesburg...,,,A2,https://aviation-safety.net/database/record.php?id=20211106-0
13-NOV-2021,BN-2A-6 Islander,N866JA,Island Airways,4,near Beaver Islan...,,,A1,https://aviation-safety.net/database/record.php?id=20211113-0
14-NOV-2021,IAI 1125 Astra SP,N771DX,EMD Astra Holdings LLC,0,Las Vegas-No...,,,A2,https://aviation-safety.net/database/record.php?id=20211114-0
29-NOV-2021,Boeing 747-4B5F,N705CK,Kalitta Air,0,between Sant...,,,A2,https://aviation-safety.net/database/record.php?id=20211129-0
01-DEC-2021,Cessna 208 Caravan I,N9602F,Lake & Peninsula Airlines,0,near Port Alswort...,,,A2,https://aviation-safety.net/database/record.php?id=20211201-0
01-DEC-2021,Cessna 510 Citation Mustang,N81CB,private,0,Lake Havasu ...,,,A2,https://aviation-safety.net/database/record.php?id=20211201-1
