,date,type,registration,operator,fat.,location,Unnamed: 6,pic,cat,url
31,10-MAR-2017,DHC-6 Twin Otter 200,C-GQOQ,Osprey Wings,0,Yalowega Lak...,,,A2,https://aviation-safety.net/database/record.php?id=20170310-0
32,11-MAR-2017,Cessna 208B Grand Caravan,N865MA,Makani Kai Air,0,Kalaupapa Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20170311-0
33,14-MAR-2017,ATR 72-212A (ATR 72-600),C6-BFQ,Bahamasair,0,Nassau-Lynde...,,,O1,https://aviation-safety.net/database/record.php?id=20170314-0
34,17-MAR-2017,Basler Turbo 67 (DC-3T),C-FKGL,"North Star Air, opb Private Air",0,near Pickle Lake ...,,,A2,https://aviation-safety.net/database/record.php?id=20170317-0
35,20-MAR-2017,Antonov An-26B,S9-TLZ,South Supreme Airlines,0,Wau Airport ...,,,A1,https://aviation-safety.net/database/record.php?id=20170320-0
36,20-MAR-2017,Swearingen SA226-TC Metro II,N158WA,Western Air Express,0,Boise Air Te...,,,A2,https://aviation-safety.net/database/record.php?id=20170320-1
37,24-MAR-2017,Cessna 500 Citation I Sierra Eagle,N8DX,Shelter Charter Services,1,"Marietta, GA",,,A1,https://aviation-safety.net/database/record.php?id=20170324-0
38,24-MAR-2017,Cessna 550 Citation II,N551BC,Boulder Capital,0,near Salt Lake Ci...,,,A2,https://aviation-safety.net/database/record.php?id=20170324-1
39,27-MAR-2017,BN-2A-3 Islander,C9-AOV,ETA Air Charter,6,near Mutare Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20170327-0
40,27-MAR-2017,Boeing 737-4Q8,EP-TBJ,Taban Air,0,Ardabil Airp...,,,A2,https://aviation-safety.net/database/record.php?id=20170327-1
41,28-MAR-2017,Boeing 737-3M8,OB-2036-P,Peruvian Airlines,0,Jauja-Franci...,,,A1,https://aviation-safety.net/database/record.php?id=20170328-0
42,30-MAR-2017,Antonov An-2T,YV1638,Transmandu,0,La Paragua,,,A2,https://aviation-safety.net/database/record.php?id=20170330-0
43,01-APR-2017,Let L-410UVP-E9,5X-EIV,Eagle Air,0,Yei Airport,,,A2,https://aviation-safety.net/database/record.php?id=20170401-0
44,02-APR-2017,Airbus A319-114,C-GBHN,Air Canada Jetz,0,Tampa Intern...,,,A2,https://aviation-safety.net/database/record.php?id=20170402-0
45,08-APR-2017,Boeing 737-8H6 (WL),9M-MXX,Malaysia Airlines,0,Sibu Airport...,,,A2,https://aviation-safety.net/database/record.php?id=20170408-0
46,10-APR-2017,Boeing 757-21B,G-LSAI,Jet2,0,Alicante Air...,,,A2,https://aviation-safety.net/database/record.php?id=20170410-0
47,10-APR-2017,Cessna 208B Grand Caravan,PT-MEA,Two Táxi Aéreo,0,near Poços de Cal...,,,A2,https://aviation-safety.net/database/record.php?id=20170410-1
48,11-APR-2017,Gulfstream G450,N667HS,H&S Air,0,Salzburg-W. ...,,,A2,https://aviation-safety.net/database/record.php?id=20170411-0
49,12-APR-2017,Cessna 208 Caravan I,PK-FSO,Spirit Avia Sentosa,1,near Oksibil Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20170412-0
50,12-APR-2017,BN-2A-26 Islander,8R-GAR,ASL,0,Kopinang Air...,,,A1,https://aviation-safety.net/database/record.php?id=20170412-1
51,13-APR-2017,Viking Air DHC-6 Twin Otter 400,B-55571,Daily Air,0,Orchid Islan...,,,A2,https://aviation-safety.net/database/record.php?id=20170413-0
52,14-APR-2017,Beech B200 King Air,N481HC,IHC Health Services,0,Richfield Mu...,,,A2,https://aviation-safety.net/database/record.php?id=20170414-0
53,19-APR-2017,Airbus A320-232,HS-TXB,Thai Smile,0,Bangkok-Suva...,,,A2,https://aviation-safety.net/database/record.php?id=20170419-0
54,24-APR-2017,Beech 99A,N899CZ,Freight Runners Express,0,Waukesha Air...,,,A2,https://aviation-safety.net/database/record.php?id=20170424-0
55,29-APR-2017,Antonov An-26,CU-T1406,"Aerogaviota, opf Cuban AF",8,near San Cristobal,,,A1,https://aviation-safety.net/database/record.php?id=20170429-0
56,01-MAY-2017,Cessna 208B Grand Caravan,EJC-1130,Colombian Army,8,near Facatativá,,,A1,https://aviation-safety.net/database/record.php?id=20170501-0
57,01-MAY-2017,Cessna 208B Grand Caravan,N803TH,Grant Aviation,1,"Chignik, AK",,,A1,https://aviation-safety.net/database/record.php?id=20170501-1
58,05-MAY-2017,Shorts 330-200,N334AC,Air Cargo Carriers,2,Charleston-Y...,,,A1,https://aviation-safety.net/database/record.php?id=20170505-0
59,15-MAY-2017,Beech LR-2 (B300 King Air 350),23057,Japan Ground Self-Defense Force,4,"Assabu, Hokk...",,,A1,https://aviation-safety.net/database/record.php?id=20170515-0
60,15-MAY-2017,Learjet 35A,N452DA,"A&C Big Sky Aviation, opb Trans-Pacific Jets",2,near Teterboro Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20170515-1
61,17-MAY-2017,Learjet 25B,XA-VMC,Aerotransportes Huitzilin,2,near Toluca-Licen...,,,A1,https://aviation-safety.net/database/record.php?id=20170517-0
62,22-MAY-2017,Cessna 208B Grand Caravan,N754KP,Alaska Seaplanes,0,"near Skagway, AK",,,A2,https://aviation-safety.net/database/record.php?id=20170522-0
63,24-MAY-2017,DHC-6 Twin Otter 300,N708PV,Perris Valley Aviation,0,Perris Valle...,,,A2,https://aviation-safety.net/database/record.php?id=20170524-0
64,24-MAY-2017,Cessna 208 Caravan I,N1265U,Alaska Seaplanes,0,Elfin Cove S...,,,A2,https://aviation-safety.net/database/record.php?id=20170524-1
65,27-MAY-2017,Let L-410UVP-E20,9N-AKY,Summit Air,2,Lukla-Tenzin...,,,A1,https://aviation-safety.net/database/record.php?id=20170527-0
66,27-MAY-2017,DHC-6 Twin Otter 300,8Q-TMV,Trans Maldivian Airways,0,Malé-Velana ...,,,A2,https://aviation-safety.net/database/record.php?id=20170527-1
67,30-MAY-2017,PZL-Mielec M28 Skytruck,NA-048,Nepal Army,1,Bajura Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20170530-0
68,30-MAY-2017,Antonov An-26,RF-36160,Russian AF,1,Balashov Air...,,,A1,https://aviation-safety.net/database/record.php?id=20170530-1
69,30-MAY-2017,Dornier 328JET-310,N330BG,Heidi Aviation,0,Mogadishu Ad...,,,A1,https://aviation-safety.net/database/record.php?id=20170530-2
70,30-MAY-2017,Cessna 208B Grand Caravan,PK-MPS,MAF,0,Ilaga Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20170530-3
71,31-MAY-2017,Boeing 737-33A,PK-CJC,Sriwijaya Air,0,Manokwari-Re...,,,A1,https://aviation-safety.net/database/record.php?id=20170531-0
72,31-MAY-2017,Beech B300 King Air 350i,PK-CAQ,Balai Kalibrasi Fasilitas Penerbangan,0,Ambon-Pattim...,,,A2,https://aviation-safety.net/database/record.php?id=20170531-1
73,02-JUN-2017,Swearingen SA227-AC Metro III,XA-UAJ,Aeronaves TSM,0,near Tampico-Gen ...,,,A1,https://aviation-safety.net/database/record.php?id=20170602-0
74,02-JUN-2017,Antonov TVS-2MS,RA-2099G,SibNIA,0,Ulan Bator-C...,,,A2,https://aviation-safety.net/database/record.php?id=20170602-2
75,03-JUN-2017,Fokker F-27 Friendship 600,5Y-FMM,"Safari Express Airways, opf UN WFP",0,Garbaharey A...,,,A2,https://aviation-safety.net/database/record.php?id=20170603-0
76,07-JUN-2017,Shaanxi Y-8F-200W,5820,Myanmar Air Force,122,near Dawei,,,A1,https://aviation-safety.net/database/record.php?id=20170607-0
77,11-JUN-2017,Antonov An-32B,HK-4833,AerCaribe Cargo,0,Tarapacá Air...,,,A1,https://aviation-safety.net/database/record.php?id=20170611-0
78,14-JUN-2017,Beech 200 Super King Air,TZ-DDG,Malian Aéro Company,0,Bamako Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20170614-0
79,23-JUN-2017,Airbus A321-211 (WL),N315DN,Delta Air Lines,0,Atlanta-Will...,,,A2,https://aviation-safety.net/database/record.php?id=20170623-0
80,27-JUN-2017,Antonov An-2R,UR-19717,Kharkiv Aeroclub,0,near Kiliya,,,A1,https://aviation-safety.net/database/record.php?id=20170627-0
81,30-JUN-2017,Airbus A321-231 (WL),N991AU,American Airlines,0,Chicago-O'Ha...,,,A2,https://aviation-safety.net/database/record.php?id=20170630-0
82,30-JUN-2017,Canadair CRJ-200ER,N862AS,"SkyWest Airlines, opf American Eagle",0,Chicago-O'Ha...,,,A2,https://aviation-safety.net/database/record.php?id=20170630-1
83,02-JUL-2017,Canadair CRJ-701ER,N796SK,"SkyWest Airlines, op.for United Express",0,Denver Inter...,,,A2,https://aviation-safety.net/database/record.php?id=20170702-0
84,03-JUL-2017,Cessna 208B Super Cargomaster,N9714B,Martinaire,0,near Alpine-Caspa...,,,A2,https://aviation-safety.net/database/record.php?id=20170703-0
85,04-JUL-2017,Gulfstream Aerospace G-1159A Gulfst,YV2896,SATA,9,near Macanao,,,A1,https://aviation-safety.net/database/record.php?id=20170704-0
86,07-JUL-2017,Airbus A320-211,C-FKCK,Air Canada,0,San Francisc...,,,I2,https://aviation-safety.net/database/record.php?id=20170707-0
87,10-JUL-2017,Lockheed KC-130T Hercules,165000,USMC,16,"near Itta Bena, MS",,,A1,https://aviation-safety.net/database/record.php?id=20170710-0
88,17-JUL-2017,Beech B200 King Air,LV-ZTV,Aero Baires,0,San Carlos d...,,,A2,https://aviation-safety.net/database/record.php?id=20170717-0
89,18-JUL-2017,Boeing 737-301 (SF),PK-YGG,Tri-MG Airlines,0,Wamena Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20170718-0
90,20-JUL-2017,DHC-8-106,C-FDWO,Air Creebec,0,near Val-d'Or,,,A2,https://aviation-safety.net/database/record.php?id=20170720-0
91,21-JUL-2017,Cessna 208 Caravan I,N802TW,Tailwind Air Service,0,Lower East R...,,,A1,https://aviation-safety.net/database/record.php?id=20170721-0
92,22-JUL-2017,Cessna 208B Grand Caravan,PK-RSD,Enggang Air Service,0,Sinak Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20170722-0
93,25-JUL-2017,PADC/BN-2A-26 Islander,8R-GRA,Roraima Airways,1,near Eteringbang ...,,,A1,https://aviation-safety.net/database/record.php?id=20170725-0
94,26-JUL-2017,Raytheon Hawker 850XP,TC-MAN,Genel Havacilik,0,Mikonos Airp...,,,A2,https://aviation-safety.net/database/record.php?id=20170726-0
95,27-JUL-2017,Antonov An-2R,RA-40908,Aviation Technical Center Virazh,0,"near Poltavskaya,...",,,A1,https://aviation-safety.net/database/record.php?id=20170727-0
96,29-JUL-2017,Antonov An-74TK-100,UR-CKC,Cavok Air,0,São Tomé Isl...,,,A1,https://aviation-safety.net/database/record.php?id=20170729-0
97,03-AUG-2017,ATR 72-212A (ATR 72-500),PK-WFF,Wings Air,0,Medan-Kualan...,,,A1,https://aviation-safety.net/database/record.php?id=20170803-0
98,03-AUG-2017,Boeing 737-9GPER (WL),PK-LJZ,Lion Air,0,Medan-Kualan...,,,A2,https://aviation-safety.net/database/record.php?id=20170803-1
99,04-AUG-2017,Cessna 208B Grand Caravan,N9829B,Kapowsin Air Sports,0,Mulino State...,,,A2,https://aviation-safety.net/database/record.php?id=20170804-0
0,04-AUG-2017,DHC-8-202Q Dash 8,P2-ANK,LinkPNG,0,near Port Moresby,,,A2,https://aviation-safety.net/database/record.php?id=20170804-1
1,05-AUG-2017,Lockheed P2V-5F Neptune,N410NA,"Neptune Aviation Services, opf",0,near Pocatello Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20170805-0
2,15-AUG-2017,Viking DHC-6 Twin Otter 400,306,Peruvian AF,0,Iquitos-Coro...,,,A2,https://aviation-safety.net/database/record.php?id=20170815-0
3,15-AUG-2017,Boeing 757-223 (WL),N175AN,American Airlines,0,New York-Joh...,,,A2,https://aviation-safety.net/database/record.php?id=20170815-1
4,15-AUG-2017,Boeing 737-832 (WL),N377DA,Delta Air Lines,0,New York-Joh...,,,A2,https://aviation-safety.net/database/record.php?id=20170815-2
5,16-AUG-2017,Let L-410UVP-E3,FAH-322,Honduras AF,1,Comayagua-Pa...,,,A1,https://aviation-safety.net/database/record.php?id=20170816-0
6,16-AUG-2017,Cessna 208B Grand Caravan,G-CPSS,Army Parachute Association,0,Netheravon A...,,,A2,https://aviation-safety.net/database/record.php?id=20170816-1
7,19-AUG-2017,Learjet 25D,YV3191,Aeroquest,5,near Naiguatá,,,A1,https://aviation-safety.net/database/record.php?id=20170819-0
8,25-AUG-2017,Lockheed Hercules C.4 (C-130J-30),ZH873,RAF,0,Temporary La...,,,A1,https://aviation-safety.net/database/record.php?id=20170825-0
9,26-AUG-2017,Antonov An-2R,RA-33036,Aviakompaniya Feniks,0,"near Yeniseisk, K...",,,A1,https://aviation-safety.net/database/record.php?id=20170826-0
10,28-AUG-2017,Antonov An-26B,EK-26006,Coco Aviation,0,Maban Airstrip,,,A1,https://aviation-safety.net/database/record.php?id=20170828-0
11,02-SEP-2017,Antonov An-2V,RA-35171,private,2,Chernoye Air...,,,A1,https://aviation-safety.net/database/record.php?id=20170902-0
12,02-SEP-2017,Antonov TR-301,RA-40462,Polemaks,0,near Turinskaya S...,,,A2,https://aviation-safety.net/database/record.php?id=20170902-1
13,04-SEP-2017,Antonov An-2P,YV2195,Aéreo Transporte La Montaña,0,La Paragua A...,,,A2,https://aviation-safety.net/database/record.php?id=20170904-0
14,04-SEP-2017,BAe-125-700A,,Unknown,2,Hato Viejo,,,A1,https://aviation-safety.net/database/record.php?id=20170904-1
15,05-SEP-2017,Boeing 737-8HG (WL),VT-AYB,Air India Express,0,Cochin Inter...,,,A2,https://aviation-safety.net/database/record.php?id=20170905-0
16,05-SEP-2017,Antonov An-2R,YV2664,Unknown,1,Playa Linda,,,A1,https://aviation-safety.net/database/record.php?id=20170905-1
17,06-SEP-2017,BN-2A-26 Islander,PJ-WEA,Windward Express Airways,0,Sint Maarten...,,,O1,https://aviation-safety.net/database/record.php?id=20170906-0
18,09-SEP-2017,Learjet 31A,XA-ZYZ,Transportes Aéreos Pegaso,0,Ciudad del C...,,,A2,https://aviation-safety.net/database/record.php?id=20170909-0
19,10-SEP-2017,Antonov An-26B,9S-AFL,Serve Air,0,Goma Airport...,,,A1,https://aviation-safety.net/database/record.php?id=20170910-0
20,12-SEP-2017,Embraer EMB-120ER Brasilia,N121CZ,Air Charter Express,0,Greeley-Weld...,,,A2,https://aviation-safety.net/database/record.php?id=20170912-0
21,12-SEP-2017,Boeing 767-375ER,C-GHOZ,Air Canada,0,Los Angeles ...,,,A2,https://aviation-safety.net/database/record.php?id=20170912-1
22,12-SEP-2017,Boeing 737-924ER (WL),N69813,United Airlines,0,Los Angeles ...,,,A2,https://aviation-safety.net/database/record.php?id=20170912-2
23,13-SEP-2017,BN-2A-26 Islander,C6-FYP,Golden Wings Charter,0,Nassau-Lynde...,,,O1,https://aviation-safety.net/database/record.php?id=20170913-0
24,13-SEP-2017,Canadair CRJ-200ER,N261PS,"PSA Airlines, opf American Eagle",0,Charlotte-Do...,,,A2,https://aviation-safety.net/database/record.php?id=20170913-2
25,15-SEP-2017,Airbus A321-231 (WL),N137AA,American Airlines,0,Bridgetown-G...,,,A2,https://aviation-safety.net/database/record.php?id=20170915-0
26,15-SEP-2017,Boeing 737-8AS (WL),EI-DLV,Ryanair,0,London-Stans...,,,A2,https://aviation-safety.net/database/record.php?id=20170915-1
27,16-SEP-2017,Cessna 208B Grand Caravan,N786WW,Westwind Air Service,0,Sedona Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20170916-0
28,21-SEP-2017,Cessna 650 Citation VII,TC-KON,Avione Jet,0,Istanbul-Ata...,,,A1,https://aviation-safety.net/database/record.php?id=20170921-0
29,24-SEP-2017,Beech B200GT King Air 250,9M-WSK,Hornbill Skyways,0,Kuching Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20170924-0
30,30-SEP-2017,Antonov An-12B,EX-001,D.R. Congo AF,8,near Kinshasa-N'D...,,,A1,https://aviation-safety.net/database/record.php?id=20170930-0
31,30-SEP-2017,Airbus A380-861,F-HPJE,Air France,0,near southern Gre...,,,A2,https://aviation-safety.net/database/record.php?id=20170930-1
32,30-SEP-2017,Airbus A321-231,N982VJ,American Airlines,0,Washington-R...,,,A2,https://aviation-safety.net/database/record.php?id=20170930-2
33,30-SEP-2017,Boeing 737-823 (WL),N841NN,American Airlines,0,Washington-R...,,,A2,https://aviation-safety.net/database/record.php?id=20170930-3
34,02-OCT-2017,Cessna 208B Grand Caravan,PT-WRZ,Private,0,Pará de Mina...,,,O1,https://aviation-safety.net/database/record.php?id=20171002-0
35,02-OCT-2017,Boeing 737-7H4 (WL),N930WN,Southwest Airlines,0,Chicago-Midw...,,,A2,https://aviation-safety.net/database/record.php?id=20171002-1
36,03-OCT-2017,Antonov An-28,UP-A2807,East Wing,5,near Almaty Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20171003-0
37,03-OCT-2017,Cessna 208B Grand Caravan,YA12303,Afghan Air Force,0,Nili Airport,,,A2,https://aviation-safety.net/database/record.php?id=20171003-1
38,04-OCT-2017,DHC-6 Twin Otter 300,8Q-ISB,Maldivian,0,near Malé-Velana ...,,,A2,https://aviation-safety.net/database/record.php?id=20171004-0
39,04-OCT-2017,Antonov An-32B,AT-530,Peruvian Navy,0,Mazamari-Man...,,,A2,https://aviation-safety.net/database/record.php?id=20171004-1
40,07-OCT-2017,Cessna 208B Grand Caravan,5Y-BNH,"Penial Air, opf Sigale Air",0,Xuddur Airport,,,A2,https://aviation-safety.net/database/record.php?id=20171007-0
41,12-OCT-2017,Embraer EMB-120ER Brasilia,D2-FDO,Guicango,7,near Cuílo,,,A1,https://aviation-safety.net/database/record.php?id=20171012-0
42,13-OCT-2017,Airbus A320-214,RP-C3237,Cebu Pacific Air,0,Iloilo Inter...,,,A2,https://aviation-safety.net/database/record.php?id=20171013-0
43,14-OCT-2017,Antonov An-26-100,ER-AVB,Valan Int'l Cargo,4,near Abidjan-Feli...,,,A1,https://aviation-safety.net/database/record.php?id=20171014-0
44,14-OCT-2017,Beech 1900D,C-GORZ,Exploits Valley Air Services,0,Moncton/Grea...,,,A2,https://aviation-safety.net/database/record.php?id=20171014-1
45,14-OCT-2017,Boeing 737-838 (WL),VH-VZZ,Qantas,0,Sydney-Kings...,,,A2,https://aviation-safety.net/database/record.php?id=20171014-2
46,16-OCT-2017,BAe 4100 Jetstream 41,G-MAJC,Eastern Airways,0,Chester/Hawa...,,,A2,https://aviation-safety.net/database/record.php?id=20171016-0
47,17-OCT-2017,Cessna 208 Caravan I,PR-MPE,Greenpeace Brasil,1,"Rio Negro, P...",,,A1,https://aviation-safety.net/database/record.php?id=20171017-0
48,19-OCT-2017,Beech 200C Super King Air,OB-2077-P,Air Majoro,1,near Nuevo Saposoa,,,A1,https://aviation-safety.net/database/record.php?id=20171019-0
49,21-OCT-2017,Beech 200 Super King Air,C-GFSG,Transwest Air,0,Prince Alber...,,,A2,https://aviation-safety.net/database/record.php?id=20171021-0
50,21-OCT-2017,Beech B200 King Air,N363JH,Bering Air,0,Anchorage-Te...,,,A2,https://aviation-safety.net/database/record.php?id=20171021-1
51,24-OCT-2017,ATR 72-212 (F),OY-CNJ,Mistral Air,0,Roma-Fiumici...,,,A1,https://aviation-safety.net/database/record.php?id=20171024-0
52,25-OCT-2017,Cessna 208B Grand Caravan,5H-THR,Coastal Aviation,0,Lobo Wildlif...,,,A1,https://aviation-safety.net/database/record.php?id=20171025-0
53,27-OCT-2017,Beech B200 Super King Air,VH-LNK,Eastern Air Services,0,Lord Howe Is...,,,A2,https://aviation-safety.net/database/record.php?id=20171027-0
54,27-OCT-2017,Cessna 560 Citation V,N561VP,Private Jets,0,Akron/Canton...,,,A2,https://aviation-safety.net/database/record.php?id=20171027-1
55,29-OCT-2017,Cessna 550 Citation Bravo,RA-67560,Tropic,0,Bremen Airpo...,,,A2,https://aviation-safety.net/database/record.php?id=20171029-0
56,30-OCT-2017,Boeing 767-338ER (WL),C-FOGT,WestJet,0,Toronto - Lo...,,,A2,https://aviation-safety.net/database/record.php?id=20171030-0
57,02-NOV-2017,Swearingen SA227-AC Metro III,C-FLRY,Perimeter Aviation,0,Thompson Air...,,,A2,https://aviation-safety.net/database/record.php?id=20171102-0
58,06-NOV-2017,Cessna 208B Grand Caravan,C-FAKZ,Alkan Air,0,Coffee Creek...,,,A2,https://aviation-safety.net/database/record.php?id=20171106-0
59,07-NOV-2017,Antonov An-2,RA-02305,DalTransAero,1,"Ekimchan, Am...",,,A1,https://aviation-safety.net/database/record.php?id=20171107-0
60,08-NOV-2017,Avro RJ85,ZS-ASW,Airlink,0,near Limpopo prov...,,,A1,https://aviation-safety.net/database/record.php?id=20171108-0
61,09-NOV-2017,DHC-8-402Q Dash 8,C-GYJZ,"Air Canada Express, opb Jazz Aviation",0,Toronto City...,,,A2,https://aviation-safety.net/database/record.php?id=20171109-0
62,10-NOV-2017,DHC-8-402Q Dash 8,G-JEDU,Flybe,0,Belfast Inte...,,,A2,https://aviation-safety.net/database/record.php?id=20171110-0
63,11-NOV-2017,Boeing 747-428FER,TC-ACR,"Saudi Arabian, opb ACT Airlines",0,Maastricht/A...,,,A2,https://aviation-safety.net/database/record.php?id=20171111-0
64,15-NOV-2017,Let L-410UVP-E20,RA-67047,Khabarovsk Avia,6,near Nelkan Airport,,,A1,https://aviation-safety.net/database/record.php?id=20171115-0
65,15-NOV-2017,Cessna 208B Grand Caravan,5H-EGG,Coastal Aviation,11,Empakaai area,,,A1,https://aviation-safety.net/database/record.php?id=20171115-1
66,16-NOV-2017,DHC-6 Twin Otter 200HG,8Q-IAG,Maldivian,0,Dhaalu Atoll,,,A2,https://aviation-safety.net/database/record.php?id=20171116-0
